name	name2	chrom	strand	exonCount	intronCount	intron_number	intron_start	intron_end	length
NR_187271.1	ABR-AS1	chr17	+	3	2	2	1182311	1189714	7403
NR_033429.2	ABTB1	chr3	+	12	11	1	127673081	127674390	1309
NR_033429.2	ABTB1	chr3	+	12	11	2	127674418	127674544	126
NR_033429.2	ABTB1	chr3	+	12	11	3	127674600	127675969	1369
NR_033429.2	ABTB1	chr3	+	12	11	4	127676114	127676271	157
NR_033429.2	ABTB1	chr3	+	12	11	5	127676431	127676535	104
NR_033429.2	ABTB1	chr3	+	12	11	6	127676581	127676966	385
NR_033429.2	ABTB1	chr3	+	12	11	7	127677083	127677167	84
NR_033429.2	ABTB1	chr3	+	12	11	8	127677286	127677464	178
NR_033429.2	ABTB1	chr3	+	12	11	9	127677563	127677675	112
NR_033429.2	ABTB1	chr3	+	12	11	10	127677843	127679984	2141
NR_033429.2	ABTB1	chr3	+	12	11	11	127680185	127680268	83
NR_024024.2	ACAA1	chr3	-	10	9	1	38123122	38125564	2442
NR_024024.2	ACAA1	chr3	-	10	9	2	38125710	38125825	115
NR_024024.2	ACAA1	chr3	-	10	9	3	38125881	38126161	280
NR_024024.2	ACAA1	chr3	-	10	9	4	38126700	38127785	1085
NR_024024.2	ACAA1	chr3	-	10	9	5	38127866	38129289	1423
NR_024024.2	ACAA1	chr3	-	10	9	6	38129388	38131925	2537
NR_024024.2	ACAA1	chr3	-	10	9	7	38132005	38133951	1946
NR_024024.2	ACAA1	chr3	-	10	9	8	38134009	38136591	2582
NR_024024.2	ACAA1	chr3	-	10	9	9	38136685	38136864	179
NR_132426.2	ACAD11	chr3	-	19	18	1	132559085	132559832	747
NR_132426.2	ACAD11	chr3	-	19	18	2	132559942	132561100	1158
NR_132426.2	ACAD11	chr3	-	19	18	3	132561217	132575771	14554
NR_132426.2	ACAD11	chr3	-	19	18	4	132575926	132576943	1017
NR_132426.2	ACAD11	chr3	-	19	18	5	132577015	132578795	1780
NR_132426.2	ACAD11	chr3	-	19	18	6	132579558	132603228	23670
NR_132426.2	ACAD11	chr3	-	19	18	7	132603327	132605097	1770
NR_132426.2	ACAD11	chr3	-	19	18	8	132605205	132618633	13428
NR_132426.2	ACAD11	chr3	-	19	18	9	132618772	132619467	695
NR_132426.2	ACAD11	chr3	-	19	18	10	132619545	132626690	7145
NR_132426.2	ACAD11	chr3	-	19	18	11	132626817	132628339	1522
NR_132426.2	ACAD11	chr3	-	19	18	12	132628446	132630436	1990
NR_132426.2	ACAD11	chr3	-	19	18	13	132630558	132631340	782
NR_132426.2	ACAD11	chr3	-	19	18	14	132631479	132639491	8012
NR_132426.2	ACAD11	chr3	-	19	18	15	132639656	132641971	2315
NR_132426.2	ACAD11	chr3	-	19	18	16	132642133	132642676	543
NR_132426.2	ACAD11	chr3	-	19	18	17	132642802	132644796	1994
NR_132426.2	ACAD11	chr3	-	19	18	18	132644896	132659602	14706
NR_033426.2	ACAD9	chr3	+	18	17	1	128880017	128884652	4635
NR_033426.2	ACAD9	chr3	+	18	17	2	128884746	128893554	8808
NR_033426.2	ACAD9	chr3	+	18	17	3	128893656	128895309	1653
NR_033426.2	ACAD9	chr3	+	18	17	4	128895416	128896435	1019
NR_033426.2	ACAD9	chr3	+	18	17	5	128896536	128897631	1095
NR_033426.2	ACAD9	chr3	+	18	17	6	128897710	128899286	1576
NR_033426.2	ACAD9	chr3	+	18	17	7	128899461	128901275	1814
NR_033426.2	ACAD9	chr3	+	18	17	8	128901349	128902552	1203
NR_033426.2	ACAD9	chr3	+	18	17	9	128902628	128904061	1433
NR_033426.2	ACAD9	chr3	+	18	17	10	128904132	128904385	253
NR_033426.2	ACAD9	chr3	+	18	17	11	128904505	128906120	1615
NR_033426.2	ACAD9	chr3	+	18	17	12	128906249	128908184	1935
NR_033426.2	ACAD9	chr3	+	18	17	13	128908264	128908972	708
NR_033426.2	ACAD9	chr3	+	18	17	14	128909099	128909343	244
NR_033426.2	ACAD9	chr3	+	18	17	15	128909421	128910020	599
NR_033426.2	ACAD9	chr3	+	18	17	16	128910149	128910740	591
NR_033426.2	ACAD9	chr3	+	18	17	17	128910813	128912506	1693
NR_186174.1	ACAD9-DT	chr3	-	3	2	1	128872405	128873559	1154
NR_186174.1	ACAD9-DT	chr3	-	3	2	2	128873701	128879135	5434
NR_170163.1	ACAT1	chr11	+	12	11	1	108121678	108127885	6207
NR_170163.1	ACAT1	chr11	+	12	11	2	108127979	108131906	3927
NR_170163.1	ACAT1	chr11	+	12	11	3	108131954	108133819	1865
NR_170163.1	ACAT1	chr11	+	12	11	4	108133937	108134220	283
NR_170163.1	ACAT1	chr11	+	12	11	5	108134316	108138897	4581
NR_170163.1	ACAT1	chr11	+	12	11	6	108139041	108140064	1023
NR_170163.1	ACAT1	chr11	+	12	11	7	108140215	108141604	1389
NR_170163.1	ACAT1	chr11	+	12	11	8	108141700	108142436	736
NR_170163.1	ACAT1	chr11	+	12	11	9	108142550	108143982	1432
NR_170163.1	ACAT1	chr11	+	12	11	10	108144047	108146201	2154
NR_170163.1	ACAT1	chr11	+	12	11	11	108146359	108147269	910
NR_146443.1	ACBD3-AS1	chr1	+	2	1	1	226148068	226154602	6534
NR_144471.1	ACBD7-DCLRE1CP1	chr10	-	8	7	1	15015471	15016903	1432
NR_144471.1	ACBD7-DCLRE1CP1	chr10	-	8	7	2	15017044	15017226	182
NR_144471.1	ACBD7-DCLRE1CP1	chr10	-	8	7	3	15017291	15018050	759
NR_144471.1	ACBD7-DCLRE1CP1	chr10	-	8	7	4	15018152	15021803	3651
NR_144471.1	ACBD7-DCLRE1CP1	chr10	-	8	7	5	15021863	15071532	49669
NR_144471.1	ACBD7-DCLRE1CP1	chr10	-	8	7	6	15071583	15078922	7339
NR_144471.1	ACBD7-DCLRE1CP1	chr10	-	8	7	7	15079040	15088716	9676
NR_168483.1	ACE	chr17	+	14	13	1	63485066	63485235	169
NR_168483.1	ACE	chr17	+	14	13	2	63485372	63486556	1184
NR_168483.1	ACE	chr17	+	14	13	3	63486715	63486985	270
NR_168483.1	ACE	chr17	+	14	13	4	63487073	63488569	1496
NR_168483.1	ACE	chr17	+	14	13	5	63488791	63488940	149
NR_168483.1	ACE	chr17	+	14	13	6	63489132	63490953	1821
NR_168483.1	ACE	chr17	+	14	13	7	63491051	63491208	157
NR_168483.1	ACE	chr17	+	14	13	8	63491381	63493435	2054
NR_168483.1	ACE	chr17	+	14	13	9	63493659	63493921	262
NR_168483.1	ACE	chr17	+	14	13	10	63494066	63494371	305
NR_168483.1	ACE	chr17	+	14	13	11	63494470	63496393	1923
NR_168483.1	ACE	chr17	+	14	13	12	63496516	63496797	281
NR_168483.1	ACE	chr17	+	14	13	13	63496985	63497136	151
NR_126564.1	ACE2-DT	chrX	+	2	1	1	15602981	15621011	18030
NR_160408.2	ACHE	chr7	-	4	3	1	100890335	100891168	833
NR_160408.2	ACHE	chr7	-	4	3	2	100891338	100893164	1826
NR_160408.2	ACHE	chr7	-	4	3	3	100894252	100895801	1549
NR_046028.1	ACOT2	chr14	+	4	3	1	73568129	73569277	1148
NR_046028.1	ACOT2	chr14	+	4	3	2	73569396	73573387	3991
NR_046028.1	ACOT2	chr14	+	4	3	3	73573590	73574907	1317
NR_122074.1	ACOXL-AS1	chr2	-	4	3	1	111101143	111101896	753
NR_122074.1	ACOXL-AS1	chr2	-	4	3	2	111102076	111114138	12062
NR_122074.1	ACOXL-AS1	chr2	-	4	3	3	111114298	111115519	1221
NR_024080.2	ACP1	chr2	+	7	6	1	265007	271865	6858
NR_024080.2	ACP1	chr2	+	7	6	2	271939	272036	97
NR_024080.2	ACP1	chr2	+	7	6	3	272065	272191	126
NR_024080.2	ACP1	chr2	+	7	6	4	272305	275139	2834
NR_024080.2	ACP1	chr2	+	7	6	5	275201	276979	1778
NR_024080.2	ACP1	chr2	+	7	6	6	277085	277226	141
NR_136635.2	ACP6	chr1	-	10	9	1	147647566	147648245	679
NR_136635.2	ACP6	chr1	-	10	9	2	147648411	147650142	1731
NR_136635.2	ACP6	chr1	-	10	9	3	147650238	147652591	2353
NR_136635.2	ACP6	chr1	-	10	9	4	147652647	147654193	1546
NR_136635.2	ACP6	chr1	-	10	9	5	147654326	147655160	834
NR_136635.2	ACP6	chr1	-	10	9	6	147655248	147658959	3711
NR_136635.2	ACP6	chr1	-	10	9	7	147659039	147659395	356
NR_136635.2	ACP6	chr1	-	10	9	8	147659526	147659646	120
NR_136635.2	ACP6	chr1	-	10	9	9	147659775	147669829	10054
NR_110232.1	ACSF2	chr17	+	6	5	1	50468432	50471027	2595
NR_110232.1	ACSF2	chr17	+	6	5	2	50471135	50473664	2529
NR_110232.1	ACSF2	chr17	+	6	5	3	50473806	50473893	87
NR_110232.1	ACSF2	chr17	+	6	5	4	50474004	50474198	194
NR_110232.1	ACSF2	chr17	+	6	5	5	50474267	50474501	234
NR_147928.2	ACSF3	chr16	+	12	11	1	89093996	89098590	4594
NR_147928.2	ACSF3	chr16	+	12	11	2	89098763	89100661	1898
NR_147928.2	ACSF3	chr16	+	12	11	3	89101347	89102603	1256
NR_147928.2	ACSF3	chr16	+	12	11	4	89102759	89112091	9332
NR_147928.2	ACSF3	chr16	+	12	11	5	89112246	89114338	2092
NR_147928.2	ACSF3	chr16	+	12	11	6	89114487	89116989	2502
NR_147928.2	ACSF3	chr16	+	12	11	7	89117086	89120800	3714
NR_147928.2	ACSF3	chr16	+	12	11	8	89120913	89133135	12222
NR_147928.2	ACSF3	chr16	+	12	11	9	89133262	89145266	12004
NR_147928.2	ACSF3	chr16	+	12	11	10	89145401	89145937	536
NR_147928.2	ACSF3	chr16	+	12	11	11	89146049	89154089	8040
NR_167706.1	ACSL1	chr4	-	22	21	1	184757265	184757634	369
NR_167706.1	ACSL1	chr4	-	22	21	2	184757706	184757818	112
NR_167706.1	ACSL1	chr4	-	22	21	3	184757920	184760356	2436
NR_167706.1	ACSL1	chr4	-	22	21	4	184760500	184762406	1906
NR_167706.1	ACSL1	chr4	-	22	21	5	184762523	184763166	643
NR_167706.1	ACSL1	chr4	-	22	21	6	184763255	184764852	1597
NR_167706.1	ACSL1	chr4	-	22	21	7	184764925	184765890	965
NR_167706.1	ACSL1	chr4	-	22	21	8	184765986	184766621	635
NR_167706.1	ACSL1	chr4	-	22	21	9	184766756	184768315	1559
NR_167706.1	ACSL1	chr4	-	22	21	10	184768450	184770398	1948
NR_167706.1	ACSL1	chr4	-	22	21	11	184770476	184773080	2604
NR_167706.1	ACSL1	chr4	-	22	21	12	184773154	184773662	508
NR_167706.1	ACSL1	chr4	-	22	21	13	184773714	184773842	128
NR_167706.1	ACSL1	chr4	-	22	21	14	184773875	184775369	1494
NR_167706.1	ACSL1	chr4	-	22	21	15	184775415	184776483	1068
NR_167706.1	ACSL1	chr4	-	22	21	16	184776662	184776883	221
NR_167706.1	ACSL1	chr4	-	22	21	17	184776983	184780331	3348
NR_167706.1	ACSL1	chr4	-	22	21	18	184780433	184783926	3493
NR_167706.1	ACSL1	chr4	-	22	21	19	184783991	184788616	4625
NR_167706.1	ACSL1	chr4	-	22	21	20	184788731	184803319	14588
NR_167706.1	ACSL1	chr4	-	22	21	21	184803546	184825915	22369
NR_175947.1	ACSL6	chr5	-	21	20	1	131954371	131959535	5164
NR_175947.1	ACSL6	chr5	-	21	20	2	131959607	131960519	912
NR_175947.1	ACSL6	chr5	-	21	20	3	131960621	131962534	1913
NR_175947.1	ACSL6	chr5	-	21	20	4	131962678	131966415	3737
NR_175947.1	ACSL6	chr5	-	21	20	5	131966532	131967939	1407
NR_175947.1	ACSL6	chr5	-	21	20	6	131968028	131970127	2099
NR_175947.1	ACSL6	chr5	-	21	20	7	131970200	131971549	1349
NR_175947.1	ACSL6	chr5	-	21	20	8	131971645	131972723	1078
NR_175947.1	ACSL6	chr5	-	21	20	9	131972858	131973265	407
NR_175947.1	ACSL6	chr5	-	21	20	10	131973400	131974892	1492
NR_175947.1	ACSL6	chr5	-	21	20	11	131975250	131976647	1397
NR_175947.1	ACSL6	chr5	-	21	20	12	131976721	131985406	8685
NR_175947.1	ACSL6	chr5	-	21	20	13	131985458	131986821	1363
NR_175947.1	ACSL6	chr5	-	21	20	14	131986854	131988047	1193
NR_175947.1	ACSL6	chr5	-	21	20	15	131988226	131988804	578
NR_175947.1	ACSL6	chr5	-	21	20	16	131988904	131989406	502
NR_175947.1	ACSL6	chr5	-	21	20	17	131989508	131990099	591
NR_175947.1	ACSL6	chr5	-	21	20	18	131990164	131990852	688
NR_175947.1	ACSL6	chr5	-	21	20	19	131990967	131994030	3063
NR_175947.1	ACSL6	chr5	-	21	20	20	131994251	132011504	17253
NR_183256.1	ACSL6-AS1	chr5	+	2	1	1	132003811	132006319	2508
NR_134918.2	ACSM1	chr16	-	11	10	1	20623572	20624095	523
NR_134918.2	ACSM1	chr16	-	11	10	2	20624215	20627255	3040
NR_134918.2	ACSM1	chr16	-	11	10	3	20627316	20637370	10054
NR_134918.2	ACSM1	chr16	-	11	10	4	20637451	20661793	24342
NR_134918.2	ACSM1	chr16	-	11	10	5	20661873	20669826	7953
NR_134918.2	ACSM1	chr16	-	11	10	6	20669990	20671530	1540
NR_134918.2	ACSM1	chr16	-	11	10	7	20671671	20674043	2372
NR_134918.2	ACSM1	chr16	-	11	10	8	20674100	20682255	8155
NR_134918.2	ACSM1	chr16	-	11	10	9	20682463	20685192	2729
NR_134918.2	ACSM1	chr16	-	11	10	10	20685403	20690996	5593
NR_125373.1	ACTA2-AS1	chr10	+	5	4	1	88932959	88933640	681
NR_125373.1	ACTA2-AS1	chr10	+	5	4	2	88933886	88934897	1011
NR_125373.1	ACTA2-AS1	chr10	+	5	4	3	88935573	88938211	2638
NR_125373.1	ACTA2-AS1	chr10	+	5	4	4	88938476	88939394	918
NR_038862.1	ACTE1P	chr11	-	3	2	1	71407782	71421800	14018
NR_038862.1	ACTE1P	chr11	-	3	2	2	71421904	71423333	1429
NR_037688.3	ACTG1	chr17	-	7	6	1	81510329	81510478	149
NR_037688.3	ACTG1	chr17	-	7	6	2	81510833	81510926	93
NR_037688.3	ACTG1	chr17	-	7	6	3	81511108	81511187	79
NR_037688.3	ACTG1	chr17	-	7	6	4	81511626	81511902	276
NR_037688.3	ACTG1	chr17	-	7	6	5	81512142	81512231	89
NR_037688.3	ACTG1	chr17	-	7	6	6	81512360	81512733	373
NR_036446.1	ACTG1P17	chr15	-	3	2	1	82727431	82738513	11082
NR_036446.1	ACTG1P17	chr15	-	3	2	2	82738614	82739763	1149
NR_002929.2	ACTG1P25	chr1	+	3	2	1	202861809	202872199	10390
NR_002929.2	ACTG1P25	chr1	+	3	2	2	202872279	202873056	777
NR_134539.2	ACTL6B	chr7	-	14	13	1	100643326	100646248	2922
NR_134539.2	ACTL6B	chr7	-	14	13	2	100646352	100646550	198
NR_134539.2	ACTL6B	chr7	-	14	13	3	100646646	100646750	104
NR_134539.2	ACTL6B	chr7	-	14	13	4	100646831	100646970	139
NR_134539.2	ACTL6B	chr7	-	14	13	5	100647085	100647222	137
NR_134539.2	ACTL6B	chr7	-	14	13	6	100647284	100647443	159
NR_134539.2	ACTL6B	chr7	-	14	13	7	100647533	100648555	1022
NR_134539.2	ACTL6B	chr7	-	14	13	8	100648662	100648728	66
NR_134539.2	ACTL6B	chr7	-	14	13	9	100648823	100650037	1214
NR_134539.2	ACTL6B	chr7	-	14	13	10	100650135	100655018	4883
NR_134539.2	ACTL6B	chr7	-	14	13	11	100655119	100655420	301
NR_134539.2	ACTL6B	chr7	-	14	13	12	100655586	100655802	216
NR_134539.2	ACTL6B	chr7	-	14	13	13	100655879	100656329	450
NR_148548.2	ACTMAP	chr19	-	9	8	1	40741439	40741693	254
NR_148548.2	ACTMAP	chr19	-	9	8	2	40741864	40742514	650
NR_148548.2	ACTMAP	chr19	-	9	8	3	40742770	40743914	1144
NR_148548.2	ACTMAP	chr19	-	9	8	4	40743975	40744066	91
NR_148548.2	ACTMAP	chr19	-	9	8	5	40744196	40744558	362
NR_148548.2	ACTMAP	chr19	-	9	8	6	40744683	40745129	446
NR_148548.2	ACTMAP	chr19	-	9	8	7	40745198	40749480	4282
NR_148548.2	ACTMAP	chr19	-	9	8	8	40749607	40750284	677
NR_073422.1	ACTN1-DT	chr14	+	4	3	1	68979784	68979927	143
NR_073422.1	ACTN1-DT	chr14	+	4	3	2	68980187	68985684	5497
NR_073422.1	ACTN1-DT	chr14	+	4	3	3	68985801	68987344	1543
NR_184402.1	ACTN2	chr1	+	23	22	1	236686799	236717857	31058
NR_184402.1	ACTN2	chr1	+	23	22	2	236717972	236718893	921
NR_184402.1	ACTN2	chr1	+	23	22	3	236719013	236720104	1091
NR_184402.1	ACTN2	chr1	+	23	22	4	236720191	236725932	5741
NR_184402.1	ACTN2	chr1	+	23	22	5	236726020	236727677	1657
NR_184402.1	ACTN2	chr1	+	23	22	6	236727756	236731232	3476
NR_184402.1	ACTN2	chr1	+	23	22	7	236731314	236734432	3118
NR_184402.1	ACTN2	chr1	+	23	22	8	236734518	236735634	1116
NR_184402.1	ACTN2	chr1	+	23	22	9	236735720	236736557	837
NR_184402.1	ACTN2	chr1	+	23	22	10	236736668	236737121	453
NR_184402.1	ACTN2	chr1	+	23	22	11	236737214	236739301	2087
NR_184402.1	ACTN2	chr1	+	23	22	12	236739532	236742895	3363
NR_184402.1	ACTN2	chr1	+	23	22	13	236743043	236744625	1582
NR_184402.1	ACTN2	chr1	+	23	22	14	236744776	236747666	2890
NR_184402.1	ACTN2	chr1	+	23	22	15	236747775	236749123	1348
NR_184402.1	ACTN2	chr1	+	23	22	16	236749264	236751469	2205
NR_184402.1	ACTN2	chr1	+	23	22	17	236751652	236753946	2294
NR_184402.1	ACTN2	chr1	+	23	22	18	236754081	236755018	937
NR_184402.1	ACTN2	chr1	+	23	22	19	236755198	236757485	2287
NR_184402.1	ACTN2	chr1	+	23	22	20	236757632	236759723	2091
NR_184402.1	ACTN2	chr1	+	23	22	21	236759789	236761014	1225
NR_184402.1	ACTN2	chr1	+	23	22	22	236761173	236762460	1287
NR_102318.1	ACTR3	chr2	+	11	10	1	113890323	113913171	22848
NR_102318.1	ACTR3	chr2	+	11	10	2	113913227	113927344	14117
NR_102318.1	ACTR3	chr2	+	11	10	3	113927455	113931300	3845
NR_102318.1	ACTR3	chr2	+	11	10	4	113931396	113934278	2882
NR_102318.1	ACTR3	chr2	+	11	10	5	113934386	113939958	5572
NR_102318.1	ACTR3	chr2	+	11	10	6	113940102	113942185	2083
NR_102318.1	ACTR3	chr2	+	11	10	7	113942359	113951478	9119
NR_102318.1	ACTR3	chr2	+	11	10	8	113951571	113951719	148
NR_102318.1	ACTR3	chr2	+	11	10	9	113951845	113955622	3777
NR_102318.1	ACTR3	chr2	+	11	10	10	113955706	113957359	1653
NR_110174.1	ACTR3-AS1	chr2	-	5	4	1	113831428	113831529	101
NR_110174.1	ACTR3-AS1	chr2	-	5	4	2	113831585	113843263	11678
NR_110174.1	ACTR3-AS1	chr2	-	5	4	3	113843353	113861463	18110
NR_110174.1	ACTR3-AS1	chr2	-	5	4	4	113861561	113890892	29331
NR_146946.2	ACTR3B	chr7	+	12	11	1	152759926	152800530	40604
NR_146946.2	ACTR3B	chr7	+	12	11	2	152800655	152801620	965
NR_146946.2	ACTR3B	chr7	+	12	11	3	152801731	152811696	9965
NR_146946.2	ACTR3B	chr7	+	12	11	4	152811733	152814549	2816
NR_146946.2	ACTR3B	chr7	+	12	11	5	152814645	152816480	1835
NR_146946.2	ACTR3B	chr7	+	12	11	6	152816588	152820298	3710
NR_146946.2	ACTR3B	chr7	+	12	11	7	152820347	152823341	2994
NR_146946.2	ACTR3B	chr7	+	12	11	8	152823515	152825029	1514
NR_146946.2	ACTR3B	chr7	+	12	11	9	152825122	152852125	27003
NR_146946.2	ACTR3B	chr7	+	12	11	10	152852251	152853493	1242
NR_146946.2	ACTR3B	chr7	+	12	11	11	152853577	152854457	880
NR_147012.2	ACTR3C	chr7	-	11	10	1	149889005	149891190	2185
NR_147012.2	ACTR3C	chr7	-	11	10	2	149891301	149892273	972
NR_147012.2	ACTR3C	chr7	-	11	10	3	149892398	149909649	17251
NR_147012.2	ACTR3C	chr7	-	11	10	4	149909705	150248947	339242
NR_147012.2	ACTR3C	chr7	-	11	10	5	150249054	150284752	35698
NR_147012.2	ACTR3C	chr7	-	11	10	6	150284845	150286366	1521
NR_147012.2	ACTR3C	chr7	-	11	10	7	150286540	150289544	3004
NR_147012.2	ACTR3C	chr7	-	11	10	8	150289589	150293311	3722
NR_147012.2	ACTR3C	chr7	-	11	10	9	150293419	150295251	1832
NR_147012.2	ACTR3C	chr7	-	11	10	10	150295347	150323468	28121
NR_048569.2	ACTR6	chr12	+	11	10	1	100200919	100204939	4020
NR_048569.2	ACTR6	chr12	+	11	10	2	100205057	100205675	618
NR_048569.2	ACTR6	chr12	+	11	10	3	100205757	100207662	1905
NR_048569.2	ACTR6	chr12	+	11	10	4	100207786	100210072	2286
NR_048569.2	ACTR6	chr12	+	11	10	5	100210208	100210294	86
NR_048569.2	ACTR6	chr12	+	11	10	6	100210351	100212255	1904
NR_048569.2	ACTR6	chr12	+	11	10	7	100212354	100212449	95
NR_048569.2	ACTR6	chr12	+	11	10	8	100212528	100218414	5886
NR_048569.2	ACTR6	chr12	+	11	10	9	100218586	100220007	1421
NR_048569.2	ACTR6	chr12	+	11	10	10	100220146	100223785	3639
NR_182042.1	ACVR1B	chr12	+	9	8	1	51951834	51975264	23430
NR_182042.1	ACVR1B	chr12	+	9	8	2	51975504	51976326	822
NR_182042.1	ACVR1B	chr12	+	9	8	3	51976575	51980968	4393
NR_182042.1	ACVR1B	chr12	+	9	8	4	51981199	51982685	1486
NR_182042.1	ACVR1B	chr12	+	9	8	5	51982808	51983998	1190
NR_182042.1	ACVR1B	chr12	+	9	8	6	51984166	51985191	1025
NR_182042.1	ACVR1B	chr12	+	9	8	7	51985348	51991862	6514
NR_182042.1	ACVR1B	chr12	+	9	8	8	51991993	51993984	1991
NR_028389.1	ACVR2B-AS1	chr3	-	2	1	1	38453225	38454502	1277
NR_126393.2	ACYP1	chr14	-	4	3	1	75053659	75061683	8024
NR_126393.2	ACYP1	chr14	-	4	3	2	75061762	75063469	1707
NR_126393.2	ACYP1	chr14	-	4	3	3	75063561	75063953	392
NR_136160.2	ADA	chr20	-	11	10	1	44619847	44620298	451
NR_136160.2	ADA	chr20	-	11	10	2	44620401	44621017	616
NR_136160.2	ADA	chr20	-	11	10	3	44621147	44622828	1681
NR_136160.2	ADA	chr20	-	11	10	4	44622930	44623006	76
NR_136160.2	ADA	chr20	-	11	10	5	44623078	44624201	1123
NR_136160.2	ADA	chr20	-	11	10	6	44624329	44625568	1239
NR_136160.2	ADA	chr20	-	11	10	7	44625684	44626455	771
NR_136160.2	ADA	chr20	-	11	10	8	44626599	44629046	2447
NR_136160.2	ADA	chr20	-	11	10	9	44629169	44636226	7057
NR_136160.2	ADA	chr20	-	11	10	10	44636288	44651574	15286
NR_048577.2	ADAM15	chr1	+	23	22	1	155051465	155052670	1205
NR_048577.2	ADAM15	chr1	+	23	22	2	155052777	155053416	639
NR_048577.2	ADAM15	chr1	+	23	22	3	155053493	155053909	416
NR_048577.2	ADAM15	chr1	+	23	22	4	155053988	155054149	161
NR_048577.2	ADAM15	chr1	+	23	22	5	155054226	155054313	87
NR_048577.2	ADAM15	chr1	+	23	22	6	155054506	155055789	1283
NR_048577.2	ADAM15	chr1	+	23	22	7	155055852	155055931	79
NR_048577.2	ADAM15	chr1	+	23	22	8	155056000	155056079	79
NR_048577.2	ADAM15	chr1	+	23	22	9	155056249	155056385	136
NR_048577.2	ADAM15	chr1	+	23	22	10	155056470	155056952	482
NR_048577.2	ADAM15	chr1	+	23	22	11	155057101	155057187	86
NR_048577.2	ADAM15	chr1	+	23	22	12	155057362	155057636	274
NR_048577.2	ADAM15	chr1	+	23	22	13	155057729	155057850	121
NR_048577.2	ADAM15	chr1	+	23	22	14	155058155	155058245	90
NR_048577.2	ADAM15	chr1	+	23	22	15	155058441	155058709	268
NR_048577.2	ADAM15	chr1	+	23	22	16	155058787	155059901	1114
NR_048577.2	ADAM15	chr1	+	23	22	17	155059974	155060204	230
NR_048577.2	ADAM15	chr1	+	23	22	18	155060343	155060762	419
NR_048577.2	ADAM15	chr1	+	23	22	19	155060832	155061417	585
NR_048577.2	ADAM15	chr1	+	23	22	20	155061489	155061903	414
NR_048577.2	ADAM15	chr1	+	23	22	21	155062117	155062244	127
NR_048577.2	ADAM15	chr1	+	23	22	22	155062369	155062459	90
NR_176418.1	ADAM15-EFNA4	chr1	+	26	25	1	155051465	155052670	1205
NR_176418.1	ADAM15-EFNA4	chr1	+	26	25	2	155052777	155053416	639
NR_176418.1	ADAM15-EFNA4	chr1	+	26	25	3	155053493	155053909	416
NR_176418.1	ADAM15-EFNA4	chr1	+	26	25	4	155053988	155054149	161
NR_176418.1	ADAM15-EFNA4	chr1	+	26	25	5	155054226	155054313	87
NR_176418.1	ADAM15-EFNA4	chr1	+	26	25	6	155054506	155055789	1283
NR_176418.1	ADAM15-EFNA4	chr1	+	26	25	7	155055852	155055931	79
NR_176418.1	ADAM15-EFNA4	chr1	+	26	25	8	155056000	155056079	79
NR_176418.1	ADAM15-EFNA4	chr1	+	26	25	9	155056249	155056385	136
NR_176418.1	ADAM15-EFNA4	chr1	+	26	25	10	155056470	155056952	482
NR_176418.1	ADAM15-EFNA4	chr1	+	26	25	11	155057101	155057187	86
NR_176418.1	ADAM15-EFNA4	chr1	+	26	25	12	155057362	155057636	274
NR_176418.1	ADAM15-EFNA4	chr1	+	26	25	13	155057729	155057850	121
NR_176418.1	ADAM15-EFNA4	chr1	+	26	25	14	155058155	155058245	90
NR_176418.1	ADAM15-EFNA4	chr1	+	26	25	15	155058441	155058709	268
NR_176418.1	ADAM15-EFNA4	chr1	+	26	25	16	155058787	155059901	1114
NR_176418.1	ADAM15-EFNA4	chr1	+	26	25	17	155059974	155060204	230
NR_176418.1	ADAM15-EFNA4	chr1	+	26	25	18	155060343	155060762	419
NR_176418.1	ADAM15-EFNA4	chr1	+	26	25	19	155060832	155062244	1412
NR_176418.1	ADAM15-EFNA4	chr1	+	26	25	20	155062369	155062459	90
NR_176418.1	ADAM15-EFNA4	chr1	+	26	25	21	155063259	155063778	519
NR_176418.1	ADAM15-EFNA4	chr1	+	26	25	22	155063936	155064441	505
NR_176418.1	ADAM15-EFNA4	chr1	+	26	25	23	155064560	155066729	2169
NR_176418.1	ADAM15-EFNA4	chr1	+	26	25	24	155067016	155067371	355
NR_176418.1	ADAM15-EFNA4	chr1	+	26	25	25	155067440	155068852	1412
NR_135201.2	ADAM18	chr8	+	18	17	1	39584677	39585275	598
NR_135201.2	ADAM18	chr8	+	18	17	2	39585352	39606306	20954
NR_135201.2	ADAM18	chr8	+	18	17	3	39606362	39609041	2679
NR_135201.2	ADAM18	chr8	+	18	17	4	39609120	39609484	364
NR_135201.2	ADAM18	chr8	+	18	17	5	39609561	39629373	19812
NR_135201.2	ADAM18	chr8	+	18	17	6	39629439	39637263	7824
NR_135201.2	ADAM18	chr8	+	18	17	7	39637335	39637536	201
NR_135201.2	ADAM18	chr8	+	18	17	8	39637703	39638464	761
NR_135201.2	ADAM18	chr8	+	18	17	9	39638546	39645337	6791
NR_135201.2	ADAM18	chr8	+	18	17	10	39645474	39663794	18320
NR_135201.2	ADAM18	chr8	+	18	17	11	39663890	39667997	4107
NR_135201.2	ADAM18	chr8	+	18	17	12	39668196	39677430	9234
NR_135201.2	ADAM18	chr8	+	18	17	13	39677536	39680036	2500
NR_135201.2	ADAM18	chr8	+	18	17	14	39680226	39692599	12373
